tissue	ensembl	gene_symbol	clust
SKLM	ENSG00000151151	IPMK	14
SKLM	ENSG00000135315	CEP162	14
SKLM	ENSG00000184500	PROS1	14
SKLM	ENSG00000109762	SNX25	14
SKLM	ENSG00000168944	CEP120	14
SKLM	ENSG00000116678	LEPR	14
SKLM	ENSG00000126821	SGPP1	14
SKLM	ENSG00000044459	CNTLN	14
SKLM	ENSG00000102595	UGGT2	14
SKLM	ENSG00000228451	SDAD1P1	14
SKLM	ENSG00000165525	NEMF	14
SKLM	ENSG00000151239	TWF1	14
SKLM	ENSG00000134294	SLC38A2	14
SKLM	ENSG00000186480	INSIG1	14
SKLM	ENSG00000196437	ZNF569	14
SKLM	ENSG00000126777	KTN1	14
SKLM	ENSG00000152402	GUCY1A2	14
SKLM	ENSG00000196458	ZNF605	14
SKLM	ENSG00000116001	TIA1	14
SKLM	ENSG00000198919	DZIP3	14
SKLM	ENSG00000198774	RASSF9	14
SKLM	ENSG00000169905	TOR1AIP2	14
SKLM	ENSG00000169032	MAP2K1	14
SKLM	ENSG00000076770	MBNL3	14
SKLM	ENSG00000260686	CTB-36H16.2	14
SKLM	ENSG00000111711	GOLT1B	14
SKLM	ENSG00000077097	TOP2B	14
SKLM	ENSG00000129515	SNX6	14
SKLM	ENSG00000114520	SNX4	14
SKLM	ENSG00000101972	STAG2	14
SKLM	ENSG00000154114	TBCEL	14
SKLM	ENSG00000271122	RP11-379H18.1	14
SKLM	ENSG00000116750	UCHL5	14
SKLM	ENSG00000132950	ZMYM5	14
SKLM	ENSG00000164035	EMCN	14
SKLM	ENSG00000152683	SLC30A6	14
SKLM	ENSG00000132122	SPATA6	14
SKLM	ENSG00000182263	FIGN	14
SKLM	ENSG00000254837	AP001372.2	14
SKLM	ENSG00000154258	ABCA9	14
SKLM	ENSG00000102755	FLT1	14
SKLM	ENSG00000028203	VEZT	14
SKLM	ENSG00000105708	ZNF14	14
SKLM	ENSG00000074603	DPP8	14
SKLM	ENSG00000166012	TAF1D	14
SKLM	ENSG00000137941	TTLL7	14
SKLM	ENSG00000147601	TERF1	14
SKLM	ENSG00000180769	WDFY3-AS2	14
SKLM	ENSG00000114450	GNB4	14
SKLM	ENSG00000267152	CTD-2528L19.6	14
SKLM	ENSG00000182685	BRICD5	14
SKLM	ENSG00000259673	IQCH-AS1	14
SKLM	ENSG00000004948	CALCR	14
SKLM	ENSG00000188906	LRRK2	14
SKLM	ENSG00000119953	SMNDC1	14
SKLM	ENSG00000048991	R3HDM1	14
SKLM	ENSG00000168566	SNRNP48	14
SKLM	ENSG00000138376	BARD1	14
SKLM	ENSG00000197601	FAR1	14
SKLM	ENSG00000203644	RP11-332M2.1	14
SKLM	ENSG00000009307	CSDE1	14
SKLM	ENSG00000078142	PIK3C3	14
SKLM	ENSG00000138379	MSTN	14
SKLM	ENSG00000116191	RALGPS2	14
SKLM	ENSG00000155970	MICU3	14
SKLM	ENSG00000178573	MAF	14
SKLM	ENSG00000198924	DCLRE1A	14
SKLM	ENSG00000076321	KLHL20	14
SKLM	ENSG00000179476	C14orf28	14
SKLM	ENSG00000225648	SBDSP1	14
SKLM	ENSG00000006576	PHTF2	14
SKLM	ENSG00000138738	PRDM5	14
SKLM	ENSG00000118495	PLAGL1	14
SKLM	ENSG00000163961	RNF168	14
SKLM	ENSG00000115750	TAF1B	14
SKLM	ENSG00000107897	ACBD5	14
SKLM	ENSG00000166266	CUL5	14
SKLM	ENSG00000122299	ZC3H7A	14
SKLM	ENSG00000185483	ROR1	14
SKLM	ENSG00000023287	RB1CC1	14
SKLM	ENSG00000145734	BDP1	14
SKLM	ENSG00000139921	TMX1	14
SKLM	ENSG00000106546	AHR	14
SKLM	ENSG00000272894	RP5-1159O4.1	14
SKLM	ENSG00000163507	KIAA1524	14
SKLM	ENSG00000180530	NRIP1	14
SKLM	ENSG00000157426	AASDH	14
SKLM	ENSG00000168439	STIP1	14
SKLM	ENSG00000278311	GGNBP2	14
SKLM	ENSG00000174405	LIG4	14
SKLM	ENSG00000143353	LYPLAL1	14
SKLM	ENSG00000179104	TMTC2	14
SKLM	ENSG00000117859	OSBPL9	14
SKLM	ENSG00000020577	SAMD4A	14
SKLM	ENSG00000040199	PHLPP2	14
SKLM	ENSG00000198001	IRAK4	14
SKLM	ENSG00000174106	LEMD3	14
SKLM	ENSG00000126775	ATG14	14
SKLM	ENSG00000111058	ACSS3	14
SKLM	ENSG00000173041	ZNF680	14
SKLM	ENSG00000167766	ZNF83	14
SKLM	ENSG00000074527	NTN4	14
SKLM	ENSG00000204923	FBXO48	14
SKLM	ENSG00000048649	RSF1	14
SKLM	ENSG00000275052	PPP4R3B	14
SKLM	ENSG00000166225	FRS2	14
SKLM	ENSG00000137574	TGS1	14
SKLM	ENSG00000165115	KIF27	14
SKLM	ENSG00000164171	ITGA2	14
SKLM	ENSG00000175455	CCDC14	14
SKLM	ENSG00000160352	ZNF714	14
SKLM	ENSG00000057252	SOAT1	14
SKLM	ENSG00000092969	TGFB2	14
SKLM	ENSG00000108669	CYTH1	14
SKLM	ENSG00000147853	AK3	14
SKLM	ENSG00000112237	CCNC	14
SKLM	ENSG00000198743	SLC5A3	14
SKLM	ENSG00000115524	SF3B1	14
SKLM	ENSG00000197302	ZNF720	14
SKLM	ENSG00000151702	FLI1	14
SKLM	ENSG00000073792	IGF2BP2	14
SKLM	ENSG00000146281	PM20D2	14
SKLM	ENSG00000198440	ZNF583	14
SKLM	ENSG00000164684	ZNF704	14
SKLM	ENSG00000155313	USP25	14
SKLM	ENSG00000130340	SNX9	14
SKLM	ENSG00000139323	POC1B	14
SKLM	ENSG00000125352	RNF113A	14
SKLM	ENSG00000185305	ARL15	14
SKLM	ENSG00000182621	PLCB1	14
SKLM	ENSG00000168438	CDC40	14
SKLM	ENSG00000246090	RP11-696N14.1	14
SKLM	ENSG00000198040	ZNF84	14
SKLM	ENSG00000172164	SNTB1	14
SKLM	ENSG00000109452	INPP4B	14
SKLM	ENSG00000251369	ZNF550	14
SKLM	ENSG00000170144	HNRNPA3	14
SKLM	ENSG00000091009	RBM27	14
SKLM	ENSG00000122591	FAM126A	14
SKLM	ENSG00000172671	ZFAND4	14
SKLM	ENSG00000177932	ZNF354C	14
SKLM	ENSG00000138071	ACTR2	14
SKLM	ENSG00000102524	TNFSF13B	14
SKLM	ENSG00000257093	KIAA1147	14
SKLM	ENSG00000149308	NPAT	14
SKLM	ENSG00000111911	HINT3	14
SKLM	ENSG00000107186	MPDZ	14
SKLM	ENSG00000121988	ZRANB3	14
SKLM	ENSG00000276291	FRG1HP	14
SKLM	ENSG00000158691	ZSCAN12	14
SKLM	ENSG00000012983	MAP4K5	14
SKLM	ENSG00000129422	MTUS1	14
SKLM	ENSG00000134245	WNT2B	14
SKLM	ENSG00000174808	BTC	14
SKLM	ENSG00000155749	ALS2CR12	14
SKLM	ENSG00000168876	ANKRD49	14
SKLM	ENSG00000072415	MPP5	14
SKLM	ENSG00000121741	ZMYM2	14
SKLM	ENSG00000145864	GABRB2	14
SKLM	ENSG00000171451	DSEL	14
SKLM	ENSG00000163322	FAM175A	14
SKLM	ENSG00000092439	TRPM7	14
SKLM	ENSG00000163818	LZTFL1	14
SKLM	ENSG00000154174	TOMM70A	14
SKLM	ENSG00000124641	MED20	14
SKLM	ENSG00000214046	SMIM7	14
SKLM	ENSG00000077943	ITGA8	14
SKLM	ENSG00000135164	DMTF1	14
SKLM	ENSG00000175792	RUVBL1	14
SKLM	ENSG00000148143	ZNF462	14
SKLM	ENSG00000116977	LGALS8	14
SKLM	ENSG00000187325	TAF9B	14
SKLM	ENSG00000124786	SLC35B3	14
SKLM	ENSG00000241316	SUCLG2-AS1	14
SKLM	ENSG00000156515	HK1	14
SKLM	ENSG00000044524	EPHA3	14
SKLM	ENSG00000197557	TTC30A	14
SKLM	ENSG00000259820	AC083843.1	14
SKLM	ENSG00000164209	SLC25A46	14
SKLM	ENSG00000109787	KLF3	14
SKLM	ENSG00000166130	IKBIP	14
SKLM	ENSG00000096063	SRPK1	14
SKLM	ENSG00000139977	NAA30	14
SKLM	ENSG00000183475	ASB7	14
SKLM	ENSG00000204178	TMEM57	14
SKLM	ENSG00000115241	PPM1G	14
SKLM	ENSG00000178074	C2orf69	14
SKLM	ENSG00000172869	DMXL1	14
SKLM	ENSG00000116095	PLEKHA3	14
SKLM	ENSG00000162669	HFM1	14
SKLM	ENSG00000132837	DMGDH	14
SKLM	ENSG00000241685	ARPC1A	14
SKLM	ENSG00000127334	DYRK2	14
SKLM	ENSG00000162601	MYSM1	14
SKLM	ENSG00000257103	LSM14A	14
SKLM	ENSG00000177694	NAALADL2	14
SKLM	ENSG00000111880	RNGTT	14
SKLM	ENSG00000138587	MNS1	14
SKLM	ENSG00000114573	ATP6V1A	14
SKLM	ENSG00000151090	THRB	14
SKLM	ENSG00000170836	PPM1D	14
SKLM	ENSG00000137310	TCF19	14
SKLM	ENSG00000169756	LIMS1	14
SKLM	ENSG00000144468	RHBDD1	14
SKLM	ENSG00000112697	TMEM30A	14
SKLM	ENSG00000151623	NR3C2	14
SKLM	ENSG00000151327	FAM177A1	14
SKLM	ENSG00000203326	ZNF525	14
SKLM	ENSG00000144792	ZNF660	14
SKLM	ENSG00000198416	ZNF658B	14
SKLM	ENSG00000196967	ZNF585A	14
SKLM	ENSG00000172572	PDE3A	14
SKLM	ENSG00000134532	SOX5	14
SKLM	ENSG00000256683	ZNF350	14
SKLM	ENSG00000173275	ZNF449	14
SKLM	ENSG00000256087	ZNF432	14
SKLM	ENSG00000198604	BAZ1A	14
SKLM	ENSG00000112473	SLC39A7	14
SKLM	ENSG00000145604	SKP2	14
SKLM	ENSG00000165280	VCP	14
SKLM	ENSG00000204592	HLA-E	14
SKLM	ENSG00000188811	NHLRC3	14
SKLM	ENSG00000261716	RP11-196G18.22	14
SKLM	ENSG00000173588	CEP83	14
SKLM	ENSG00000004766	VPS50	14
SKLM	ENSG00000175893	ZDHHC21	14
SKLM	ENSG00000047648	ARHGAP6	14
SKLM	ENSG00000122484	RPAP2	14
SKLM	ENSG00000171634	BPTF	14
SKLM	ENSG00000165626	BEND7	14
SKLM	ENSG00000281649	EBLN3	14
SKLM	ENSG00000075223	SEMA3C	14
SKLM	ENSG00000196295	AC005154.6	14
SKLM	ENSG00000135913	USP37	14
SKLM	ENSG00000120314	WDR55	14
SKLM	ENSG00000169967	MAP3K2	14
SKLM	ENSG00000182400	TRAPPC6B	14
SKLM	ENSG00000056736	IL17RB	14
SKLM	ENSG00000135541	AHI1	14
SKLM	ENSG00000163827	LRRC2	14
SKLM	ENSG00000137478	FCHSD2	14
SKLM	ENSG00000067715	SYT1	14
SKLM	ENSG00000196776	CD47	14
SKLM	ENSG00000132424	PNISR	14
SKLM	ENSG00000188177	ZC3H6	14
SKLM	ENSG00000116044	NFE2L2	14
SKLM	ENSG00000151657	KIN	14
SKLM	ENSG00000008277	ADAM22	14
SKLM	ENSG00000109572	CLCN3	14
SKLM	ENSG00000186812	ZNF397	14
SKLM	ENSG00000135341	MAP3K7	14
SKLM	ENSG00000138658	ZGRF1	14
SKLM	ENSG00000165029	ABCA1	14
SKLM	ENSG00000116266	STXBP3	14
SKLM	ENSG00000152492	CCDC50	14
SKLM	ENSG00000145391	SETD7	14
SKLM	ENSG00000079102	RUNX1T1	14
SKLM	ENSG00000248124	RRN3P1	14
SKLM	ENSG00000010165	METTL13	14
SKLM	ENSG00000198380	GFPT1	14
SKLM	ENSG00000183023	SLC8A1	14
SKLM	ENSG00000078687	TNRC6C	14
SKLM	ENSG00000205413	SAMD9	14
SKLM	ENSG00000108424	KPNB1	14
SKLM	ENSG00000198015	MRPL42	14
SKLM	ENSG00000171109	MFN1	14
SKLM	ENSG00000170624	SGCD	14
SKLM	ENSG00000113163	COL4A3BP	14
SKLM	ENSG00000080493	SLC4A4	14
SKLM	ENSG00000091137	SLC26A4	14
SKLM	ENSG00000157224	CLDN12	14
SKLM	ENSG00000149084	HSD17B12	14
SKLM	ENSG00000178691	SUZ12	14
SKLM	ENSG00000204130	RUFY2	14
SKLM	ENSG00000186130	ZBTB6	14
SKLM	ENSG00000009724	MASP2	14
SKLM	ENSG00000155640	C10orf12	14
SKLM	ENSG00000157625	TAB3	14
SKLM	ENSG00000135766	EGLN1	14
SKLM	ENSG00000082175	PGR	14
SKLM	ENSG00000135205	CCDC146	14
SKLM	ENSG00000233967	RP11-250B2.3	14
SKLM	ENSG00000091127	PUS7	14
SKLM	ENSG00000186283	TOR3A	14
SKLM	ENSG00000176390	CRLF3	14
SKLM	ENSG00000018510	AGPS	14
SKLM	ENSG00000154654	NCAM2	14
SKLM	ENSG00000211448	DIO2	14
SKLM	ENSG00000123091	RNF11	14
SKLM	ENSG00000145414	NAF1	14
SKLM	ENSG00000136824	SMC2	14
SKLM	ENSG00000163516	ANKZF1	14
SKLM	ENSG00000166398	KIAA0355	14
SKLM	ENSG00000102024	PLS3	14
SKLM	ENSG00000136381	IREB2	14
SKLM	ENSG00000159459	UBR1	14
SKLM	ENSG00000245498	RP11-677M14.7	14
SKLM	ENSG00000054282	SDCCAG8	14
SKLM	ENSG00000172007	RAB33B	14
SKLM	ENSG00000174840	PDE12	14
SKLM	ENSG00000135945	REV1	14
SKLM	ENSG00000185728	YTHDF3	14
SKLM	ENSG00000108506	INTS2	14
SKLM	ENSG00000163565	IFI16	14
SKLM	ENSG00000006712	PAF1	14
SKLM	ENSG00000120370	GORAB	14
SKLM	ENSG00000179387	ELMOD2	14
SKLM	ENSG00000164125	FAM198B	14
SKLM	ENSG00000047346	FAM214A	14
SKLM	ENSG00000114279	FGF12	14
SKLM	ENSG00000130224	LRCH2	14
SKLM	ENSG00000085719	CPNE3	14
SKLM	ENSG00000105976	MET	14
SKLM	ENSG00000066855	MTFR1	14
SKLM	ENSG00000177853	ZNF518A	14
SKLM	ENSG00000184635	ZNF93	14
SKLM	ENSG00000152404	CWF19L2	14
SKLM	ENSG00000158987	RAPGEF6	14
SKLM	ENSG00000157181	C1orf27	14
SKLM	ENSG00000259976	RP11-553L6.5	14
SKLM	ENSG00000171016	PYGO1	14
SKLM	ENSG00000152332	UHMK1	14
SKLM	ENSG00000116793	PHTF1	14
SKLM	ENSG00000146648	EGFR	14
SKLM	ENSG00000096654	ZNF184	14
SKLM	ENSG00000143971	ETAA1	14
SKLM	ENSG00000197857	ZNF44	14
SKLM	ENSG00000168807	SNTB2	14
SKLM	ENSG00000152219	ARL14EP	14
SKLM	ENSG00000267058	RP11-15A1.3	14
SKLM	ENSG00000213047	DENND1B	14
SKLM	ENSG00000109046	WSB1	14
SKLM	ENSG00000181135	ZNF707	14
SKLM	ENSG00000138792	ENPEP	14
SKLM	ENSG00000075413	MARK3	14
SKLM	ENSG00000143436	MRPL9	14
SKLM	ENSG00000093167	LRRFIP2	14
SKLM	ENSG00000109819	PPARGC1A	14
SKLM	ENSG00000214087	ARL16	14
SKLM	ENSG00000088205	DDX18	14
SKLM	ENSG00000111731	C2CD5	14
SKLM	ENSG00000100503	NIN	14
SKLM	ENSG00000177200	CHD9	14
SKLM	ENSG00000159082	SYNJ1	14
SKLM	ENSG00000163293	NIPAL1	14
SKLM	ENSG00000010244	ZNF207	14
SKLM	ENSG00000141380	SS18	14
SKLM	ENSG00000153113	CAST	14
SKLM	ENSG00000136448	NMT1	14
SKLM	ENSG00000138095	LRPPRC	14
SKLM	ENSG00000057294	PKP2	14
SKLM	ENSG00000177692	DNAJC28	14
SKLM	ENSG00000173905	GOLIM4	14
SKLM	ENSG00000151690	MFSD6	14
SKLM	ENSG00000186409	CCDC30	14
SKLM	ENSG00000170264	FAM161A	14
SKLM	ENSG00000257151	PWAR6	14
SKLM	ENSG00000197056	ZMYM1	14
SKLM	ENSG00000105851	PIK3CG	14
SKLM	ENSG00000271870	RP11-97C16.1	14
SKLM	ENSG00000197933	ZNF823	14
SKLM	ENSG00000182504	CEP97	14
SKLM	ENSG00000197050	ZNF420	14
SKLM	ENSG00000144724	PTPRG	14
SKLM	ENSG00000204956	PCDHGA1	14
SKLM	ENSG00000164659	KIAA1324L	14
SKLM	ENSG00000175595	ERCC4	14
SKLM	ENSG00000126838	PZP	14
SKLM	ENSG00000124831	LRRFIP1	14
SKLM	ENSG00000104432	IL7	14
SKLM	ENSG00000132964	CDK8	14
SKLM	ENSG00000117020	AKT3	14
SKLM	ENSG00000145833	DDX46	14
SKLM	ENSG00000162616	DNAJB4	14
SKLM	ENSG00000111816	FRK	14
SKLM	ENSG00000233996	AC013439.4	14
SKLM	ENSG00000140398	NEIL1	14
SKLM	ENSG00000135837	CEP350	14
SKLM	ENSG00000173209	AHSA2	14
SKLM	ENSG00000213995	CARKD	14
SKLM	ENSG00000259994	RP11-305E6.4	14
SKLM	ENSG00000005812	FBXL3	14
SKLM	ENSG00000102543	CDADC1	14
SKLM	ENSG00000143079	CTTNBP2NL	14
SKLM	ENSG00000180773	SLC36A4	14
SKLM	ENSG00000138061	CYP1B1	14
SKLM	ENSG00000151553	FAM160B1	14
SKLM	ENSG00000132466	ANKRD17	14
SKLM	ENSG00000139687	RB1	14
SKLM	ENSG00000170242	USP47	14
SKLM	ENSG00000146243	IRAK1BP1	14
SKLM	ENSG00000144747	TMF1	14
SKLM	ENSG00000197937	ZNF347	14
SKLM	ENSG00000151338	MIPOL1	14
SKLM	ENSG00000147905	ZCCHC7	14
SKLM	ENSG00000019995	ZRANB1	14
SKLM	ENSG00000215146	RP11-313J2.1	14
SKLM	ENSG00000072201	LNX1	14
SKLM	ENSG00000090989	EXOC1	14
SKLM	ENSG00000143514	TP53BP2	14
SKLM	ENSG00000166347	CYB5A	14
SKLM	ENSG00000167637	ZNF283	14
SKLM	ENSG00000125257	ABCC4	14
SKLM	ENSG00000113319	RASGRF2	14
SKLM	ENSG00000115816	CEBPZ	14
SKLM	ENSG00000119906	SLF2	14
SKLM	ENSG00000178662	CSRNP3	14
SKLM	ENSG00000058091	CDK14	14
SKLM	ENSG00000146247	PHIP	14
SKLM	ENSG00000059758	CDK17	14
SKLM	ENSG00000175322	ZNF519	14
SKLM	ENSG00000254635	WAC-AS1	14
SKLM	ENSG00000174197	MGA	14
SKLM	ENSG00000226419	SLC16A1-AS1	14
SKLM	ENSG00000108039	XPNPEP1	14
SKLM	ENSG00000152583	SPARCL1	14
SKLM	ENSG00000189042	ZNF567	14
SKLM	ENSG00000062650	WAPL	14
SKLM	ENSG00000137871	ZNF280D	14
SKLM	ENSG00000174749	C4orf32	14
SKLM	ENSG00000012174	MBTPS2	14
SKLM	ENSG00000103365	GGA2	14
SKLM	ENSG00000100281	HMGXB4	14
SKLM	ENSG00000093000	NUP50	14
SKLM	ENSG00000163472	TMEM79	14
SKLM	ENSG00000198018	ENTPD7	14
SKLM	ENSG00000173575	CHD2	14
SKLM	ENSG00000187231	SESTD1	14
SKLM	ENSG00000152413	HOMER1	14
SKLM	ENSG00000166233	ARIH1	14
SKLM	ENSG00000234585	CCT6P3	14
SKLM	ENSG00000144369	FAM171B	14
SKLM	ENSG00000134215	VAV3	14
SKLM	ENSG00000135655	USP15	14
SKLM	ENSG00000039123	SKIV2L2	14
SKLM	ENSG00000115271	GCA	14
SKLM	ENSG00000048052	HDAC9	14
SKLM	ENSG00000047932	GOPC	14
SKLM	ENSG00000138193	PLCE1	14
SKLM	ENSG00000171150	SOCS5	14
SKLM	ENSG00000166004	CEP295	14
SKLM	ENSG00000066557	LRRC40	14
SKLM	ENSG00000184178	SCFD2	14
SKLM	ENSG00000020922	MRE11A	14
SKLM	ENSG00000172466	ZNF24	14
SKLM	ENSG00000107679	PLEKHA1	14
SKLM	ENSG00000055044	NOP58	14
SKLM	ENSG00000270093	AP000473.8	14
SKLM	ENSG00000135535	CD164	14
SKLM	ENSG00000116668	SWT1	14
SKLM	ENSG00000072756	TRNT1	14
SKLM	ENSG00000198887	SMC5	14
SKLM	ENSG00000152894	PTPRK	14
SKLM	ENSG00000127947	PTPN12	14
SKLM	ENSG00000105849	TWISTNB	14
SKLM	ENSG00000196152	ZNF79	14
SKLM	ENSG00000163006	CCDC138	14
SKLM	ENSG00000139974	SLC38A6	14
SKLM	ENSG00000009694	TENM1	14
SKLM	ENSG00000113649	TCERG1	14
SKLM	ENSG00000157693	C9orf91	14
SKLM	ENSG00000197008	ZNF138	14
SKLM	ENSG00000164327	RICTOR	14
SKLM	ENSG00000141543	EIF4A3	14
SKLM	ENSG00000124198	ARFGEF2	14
SKLM	ENSG00000124541	RRP36	14
SKLM	ENSG00000035687	ADSS	14
SKLM	ENSG00000145782	ATG12	14
SKLM	ENSG00000115526	CHST10	14
SKLM	ENSG00000175895	PLEKHF2	14
SKLM	ENSG00000145824	CXCL14	14
SKLM	ENSG00000133789	SWAP70	14
SKLM	ENSG00000164930	FZD6	14
SKLM	ENSG00000180776	ZDHHC20	14
SKLM	ENSG00000112234	FBXL4	14
SKLM	ENSG00000106258	CYP3A5	14
SKLM	ENSG00000115942	ORC2	14
SKLM	ENSG00000115290	GRB14	14
SKLM	ENSG00000139505	MTMR6	14
SKLM	ENSG00000204842	ATXN2	14
SKLM	ENSG00000223546	LINC00630	14
SKLM	ENSG00000112414	ADGRG6	14
SKLM	ENSG00000111052	LIN7A	14
SKLM	ENSG00000109133	TMEM33	14
SKLM	ENSG00000173230	GOLGB1	14
SKLM	ENSG00000184402	SS18L1	14
SKLM	ENSG00000101966	XIAP	14
SKLM	ENSG00000271009	RP11-346C20.3	14
SKLM	ENSG00000181904	C5orf24	14
SKLM	ENSG00000165392	WRN	14
SKLM	ENSG00000167785	ZNF558	14
SKLM	ENSG00000154781	CCDC174	14
SKLM	ENSG00000150593	PDCD4	14
SKLM	ENSG00000197782	ZNF780A	14
SKLM	ENSG00000033030	ZCCHC8	14
SKLM	ENSG00000162927	PUS10	14
SKLM	ENSG00000131018	SYNE1	14
SKLM	ENSG00000204116	CHIC1	14
SKLM	ENSG00000147162	OGT	14
SKLM	ENSG00000181191	PJA1	14
SKLM	ENSG00000272240	RP5-855D21.1	14
SKLM	ENSG00000279696	RP11-178H8.7	14
SKLM	ENSG00000156787	TBC1D31	14
SKLM	ENSG00000080839	RBL1	14
SKLM	ENSG00000167977	KCTD5	14
SKLM	ENSG00000100664	EIF5	14
SKLM	ENSG00000089177	KIF16B	14
SKLM	ENSG00000007372	PAX6	14
SKLM	ENSG00000136169	SETDB2	14
SKLM	ENSG00000267481	CTC-559E9.5	14
SKLM	ENSG00000096717	SIRT1	14
SKLM	ENSG00000133119	RFC3	14
SKLM	ENSG00000166148	AVPR1A	14
SKLM	ENSG00000170234	PWWP2A	14
SKLM	ENSG00000197372	ZNF675	14
SKLM	ENSG00000100416	TRMU	14
SKLM	ENSG00000100941	PNN	14
SKLM	ENSG00000104447	TRPS1	14
SKLM	ENSG00000108582	CPD	14
SKLM	ENSG00000123570	RAB9B	14
SKLM	ENSG00000273486	RP11-731C17.2	14
SKLM	ENSG00000196628	TCF4	14
SKLM	ENSG00000267680	ZNF224	14
SKLM	ENSG00000131508	UBE2D2	14
SKLM	ENSG00000073578	SDHA	14
SKLM	ENSG00000143603	KCNN3	14
SKLM	ENSG00000156232	WHAMM	14
SKLM	ENSG00000146776	ATXN7L1	14
SKLM	ENSG00000135842	FAM129A	14
SKLM	ENSG00000118965	WDR35	14
SKLM	ENSG00000111145	ELK3	14
SKLM	ENSG00000064042	LIMCH1	14
SKLM	ENSG00000113790	EHHADH	14
SKLM	ENSG00000118260	CREB1	14
SKLM	ENSG00000164609	SLU7	14
SKLM	ENSG00000139746	RBM26	14
SKLM	ENSG00000158290	CUL4B	14
SKLM	ENSG00000153317	ASAP1	14
SKLM	ENSG00000067248	DHX29	14
SKLM	ENSG00000228906	RP13-216E22.4	14
SKLM	ENSG00000230002	ALMS1-IT1	14
SKLM	ENSG00000272994	RP11-332H14.2	14
SKLM	ENSG00000146463	ZMYM4	14
SKLM	ENSG00000261254	RP4-714D9.5	14
SKLM	ENSG00000186017	ZNF566	14
SKLM	ENSG00000106261	ZKSCAN1	14
SKLM	ENSG00000164252	AGGF1	14
SKLM	ENSG00000146587	RBAK	14
SKLM	ENSG00000148634	HERC4	14
SKLM	ENSG00000163145	C1QTNF7	14
SKLM	ENSG00000158985	CDC42SE2	14
SKLM	ENSG00000229246	LINC00377	14
SKLM	ENSG00000141580	WDR45B	14
SKLM	ENSG00000158669	GPAT4	14
SKLM	ENSG00000152443	ZNF776	14
SKLM	ENSG00000165322	ARHGAP12	14
SKLM	ENSG00000258484	SPESP1	14
SKLM	ENSG00000151229	SLC2A13	14
SKLM	ENSG00000228409	CCT6P1	14
SKLM	ENSG00000272463	RP11-532F6.3	14
SKLM	ENSG00000122376	FAM35A	14
SKLM	ENSG00000196172	ZNF681	14
SKLM	ENSG00000225125	RANP4	14
SKLM	ENSG00000165487	MICU2	14
SKLM	ENSG00000164164	OTUD4	14
SKLM	ENSG00000173875	ZNF791	14
SKLM	ENSG00000116752	BCAS2	14
SKLM	ENSG00000136827	TOR1A	14
SKLM	ENSG00000004534	RBM6	14
SKLM	ENSG00000225793	RP1-234P15.4	14
SKLM	ENSG00000079215	SLC1A3	14
SKLM	ENSG00000119414	PPP6C	14
SKLM	ENSG00000204611	ZNF616	14
SKLM	ENSG00000164291	ARSK	14
SKLM	ENSG00000182923	CEP63	14
SKLM	ENSG00000198825	INPP5F	14
SKLM	ENSG00000066654	THUMPD1	14
SKLM	ENSG00000168280	KIF5C	14
SKLM	ENSG00000156671	SAMD8	14
SKLM	ENSG00000003436	TFPI	14
SKLM	ENSG00000065615	CYB5R4	14
SKLM	ENSG00000077616	NAALAD2	14
SKLM	ENSG00000061987	MON2	14
SKLM	ENSG00000106809	OGN	14
SKLM	ENSG00000142867	BCL10	14
SKLM	ENSG00000152601	MBNL1	14
SKLM	ENSG00000133302	SLF1	14
SKLM	ENSG00000112320	SOBP	14
SKLM	ENSG00000120784	ZFP30	14
SKLM	ENSG00000006194	ZNF263	14
SKLM	ENSG00000139304	PTPRQ	14
SKLM	ENSG00000234444	ZNF736	14
SKLM	ENSG00000029725	RABEP1	14
SKLM	ENSG00000117475	BLZF1	14
SKLM	ENSG00000151893	CACUL1	14
SKLM	ENSG00000080371	RAB21	14
SKLM	ENSG00000140471	LINS1	14
SKLM	ENSG00000279518	AC083843.4	14
SKLM	ENSG00000237125	HAND2-AS1	14
SKLM	ENSG00000066422	ZBTB11	14
SKLM	ENSG00000227345	PARG	14
SKLM	ENSG00000018408	WWTR1	14
SKLM	ENSG00000159256	MORC3	14
SKLM	ENSG00000005893	LAMP2	14
SKLM	ENSG00000137033	IL33	14
SKLM	ENSG00000101040	ZMYND8	14
SKLM	ENSG00000108001	EBF3	14
SKLM	ENSG00000131626	PPFIA1	14
SKLM	ENSG00000111300	NAA25	14
SKLM	ENSG00000111647	UHRF1BP1L	14
SKLM	ENSG00000253352	TUG1	14
SKLM	ENSG00000104626	ERI1	14
SKLM	ENSG00000164631	ZNF12	14
SKLM	ENSG00000157500	APPL1	14
SKLM	ENSG00000197121	PGAP1	14
SKLM	ENSG00000152926	ZNF117	14
SKLM	ENSG00000077232	DNAJC10	14
SKLM	ENSG00000079819	EPB41L2	14
SKLM	ENSG00000077458	FAM76B	14
SKLM	ENSG00000090054	SPTLC1	14
SKLM	ENSG00000172954	LCLAT1	14
SKLM	ENSG00000198142	SOWAHC	14
SKLM	ENSG00000196646	ZNF136	14
SKLM	ENSG00000258297	RP11-658F2.8	14
SKLM	ENSG00000144357	UBR3	14
SKLM	ENSG00000086712	TXLNG	14
SKLM	ENSG00000248774	RP11-798M19.3	14
SKLM	ENSG00000196792	STRN3	14
SKLM	ENSG00000081665	ZNF506	14
SKLM	ENSG00000127955	GNAI1	14
